temperature,cage_variance,jump_variance,jump_to_cage_variance,renewal_rate,renewal_delay,lambda_tau_delay,diffusion_coefficient,tau_alpha,stokes_einstein_product,normalized_stokes_einstein_product,predicted_ngp_peak_time,predicted_ngp_peak,fractional_stokes_einstein_exponent,apparent_alpha_activation_energy,local_fragility_index,barrier_gap,relative_gap,cold_product_ratio_vs_reference_gap
0.7764705882352941,0.9440503687099755,0.8115984247753727,0.8596982233950128,0.10121017296113778,5.33543204404311,0.54,0.04107100847325122,33.448211189964326,1.3737517651981213,1.0058647844109203,19.206415207001697,0.2149245558487532,0.989644141178637,1.9704052386144824,1.1020843998590915,0.0,0.0,1.0
0.7541176470588236,0.9368701298562245,0.8131490123482478,0.8679420833632903,0.09377054304383178,5.758738111899216,0.54,0.03812471223172533,36.06120113410685,1.3748229159681908,1.0066490839224498,20.605613993066427,0.21698552084082257,0.9896318238374171,1.970429763059748,1.1347656117216276,0.0,0.0,1.0
0.7317647058823529,0.929310935428064,0.8147975699374255,0.8767760486559961,0.08647348886308745,6.2446884831370255,0.54,0.03522919429482734,39.05743110644532,1.3759618291057953,1.0074829992240648,22.202254528563458,0.21919401216399903,0.989618747797099,1.9704557987828721,1.1694443218791253,0.0,0.0,1.0
0.7094117647058824,0.9213422408299615,0.8165536816975675,0.8862653262939528,0.07933819806693852,6.8063053252658445,0.54,0.03239194886540474,42.51597049011578,1.3771751420788871,1.0083713902878797,24.035792864002076,0.2215663315734882,0.9896048407538345,1.9704834898743826,1.2063094367890888,0.0,0.0,1.0
0.6870588235294117,0.9129301654532064,0.8184282235289024,0.8964850264561142,0.0723849168423222,7.460117709001377,0.5399999999999999,0.029620929450774547,46.537040318320095,1.37847038811681,1.0093197729649397,26.155947807052158,0.22412125661402854,0.98959002091798,1.9705129993374584,1.2455744585809103,0.0,0.0,1.0
0.6647058823529411,0.9040370311637699,0.8204335881980747,0.9075221035380905,0.06563488206140904,8.22733252563427,0.5399999999999999,0.02692453090029963,51.24903225386649,1.3798561525296806,1.0103344334426974,28.626020642819086,0.22688052588452262,0.9895741954064263,1.9705445122950067,1.2874816227067036,0.0,0.0,1.0
0.6423529411764706,0.8946208235138282,0.8225839592182014,0.9194777693496049,0.05911021412641122,9.135476972645932,0.54,0.0243115569831695,56.81833803931835,1.3813422629318752,1.0114225675271682,31.52751286245786,0.22986944233740123,0.9895572582963474,1.970578239872225,1.3323068999539567,0.0,0.0,1.0
0.62,0.8846345605699127,0.8248956462648205,0.9324705172420504,0.05283376100124786,10.220737455871179,0.54,0.021791169712862712,63.46332209280415,1.3829400222663648,1.012592451263984,34.966643693886525,0.2331176293105126,0.9895481762035611,1.970596325568751,1.3803534036344072,0.0,0.0,1.0
1.0,1.0,0.8,0.8,0.18,3.0,0.54,0.072,18.968638651492036,1.3657419829074264,1.0,11.30678245091849,0.2,0.8384912676693893,2.3256056147371154,1.0099976855635489,1.5,1.5,1.3355485263156173
0.9776470588235294,0.9954376354983197,0.8009150837327979,0.8045858978718008,0.1719543117869922,3.2499394196388622,0.5588410962534174,0.06886040101154724,20.00454924007805,1.377521282727017,1.0086248354132854,11.938892676416241,0.2011464744679502,0.8368678969336543,2.330135297081519,1.0351024866052025,1.5,1.5,1.3355485263156173
0.9552941176470588,0.9906840588655226,0.8018741129470076,0.8094145714480055,0.16391709664947227,3.533911715488281,0.5792685482183949,0.06572043823632225,21.15428909241212,1.390269149731176,1.017958858357371,12.641799184975188,0.2023536428620014,0.8334648674604566,2.3396511248320806,1.0636489373513698,1.5,1.5,1.3355485263156173
0.9329411764705883,0.9857270501126671,0.802880330406416,0.814505729871822,0.1558975357648734,3.8581530373353976,0.6014765511243501,0.0625835325122238,22.435594530958276,1.4040987597592978,1.0280849364901388,13.426648688938872,0.2036264324679555,0.829906138978334,2.349685909130436,1.0938048938965923,1.5,1.5,1.3355485263156173
0.9105882352941177,0.9805533312882148,0.8039373058913298,0.8198812652394406,0.14790562803232304,4.230336494045774,0.6256905759398959,0.05945342606323547,23.869779853100127,1.419140191641996,1.0390983138856829,14.306846864072913,0.20497031630986015,0.8261862824438495,2.360267550161204,1.1257021924066792,1.5,1.5,1.3355485263156173
0.888235294117647,0.9751484502437452,0.805048978477096,0.8255655621212015,0.13995224002819168,4.6599729325801365,0.6521736503853315,0.05633420393513853,25.482626701073954,1.4355434893813064,1.0511088531709956,15.298620657267993,0.20639139053030037,0.8223003609123332,2.3714239364163703,1.159485934255735,1.5,1.5,1.3355485263156173
0.8658823529411764,0.9694966488610461,0.806219705544279,0.8315858610665823,0.13204915533846104,5.158943723989938,0.681234161191526,0.05323031556717241,27.305537563988146,1.4534823812623692,1.0642437586696711,16.421747593771535,0.20789646526664557,0.8182440966241771,2.38318251452759,1.19531598249117,1.5,1.5,1.3355485263156173
0.8435294117647059,0.963580713287588,0.8074543198047232,0.8379726873629654,0.12420912211602214,5.742216028970587,0.7132356119589873,0.050146596105867226,29.377045222278582,1.4731588215454006,1.0786509018411388,17.700510094216376,0.20949317184074134,0.8140140585245561,2.395569768092166,1.233368649375423,1.5,1.5,1.3355485263156173
0.8211764705882353,0.9573818032806474,0.8087581959154958,0.844760359079455,0.1164458973757381,6.428813137005412,0.7486089147995292,0.047088286941681455,31.74480675482942,1.4948085693796354,1.0945029061766474,19.164956043805986,0.21119008976986375,0.8096078682850063,2.4086106000693377,1.2738386085447342,1.5,1.5,1.3355485263156173
0.7988235294117647,0.950879257221584,0.8101373286150877,0.8519875919706816,0.10877428612923469,7.243145603320465,0.7878679923312885,0.04406105479337569,34.46826437928772,1.5187080854483554,1.1120021969415415,20.852580699315013,0.2129968979926704,0.8050244213011446,2.4223276167562915,1.3169410746999197,1.5,1.5,1.3355485263156173
0.7764705882352941,0.9440503687099755,0.8115984247753727,0.8596982233950128,0.10121017296113778,8.216859221767464,0.831629743032405,0.04107100847325122,37.62223460542596,1.5451831162620948,1.1313872866181278,22.810594955846085,0.2149245558487532,0.800264117274601,2.4367403161257357,1.3629143062968234,1.5,1.5,1.3355485263156173
0.7541176470588236,0.9368701298562245,0.8131490123482478,0.8679420833632903,0.09377054304383178,9.391433425983655,0.8806398123144809,0.03812471223172533,41.30180574296506,1.5746194586011635,1.152940656659813,25.099019688625845,0.21698552084082257,0.7953290929331622,2.451864189479963,1.4120225034122251,1.5,1.5,1.3355485263156173
0.7317647058823529,0.929310935428064,0.8147975699374255,0.8767760486559961,0.08647348886308745,10.821885166251342,0.9358061664014466,0.03522919429482734,45.629103890319286,1.6074765664509203,1.1769987205261736,27.794959247347002,0.21919401216399903,0.7902234473421625,2.4677097528666323,1.4645591950442016,1.5,1.5,1.3355485263156173
0.7094117647058824,0.9213422408299615,0.8165536816975675,0.8862653262939528,0.07933819806693852,12.582126774507087,0.9982432661391736,0.03239194886540474,50.76276538744918,1.6443049006967914,1.2039645271769073,30.998581929488374,0.2215663315734882,0.7849534483167062,2.4842815332186916,1.5208512390802214,1.5,1.5,1.3355485263156173
0.6870588235294117,0.9129301654532064,0.8184282235289024,0.8964850264561142,0.0723849168423222,14.77284016469283,1.069330806846208,0.029620929450774547,56.91138969265924,1.685768259031797,1.2343241110909475,34.84160916728095,0.22412125661402854,0.7795277069212396,2.501577043182472,1.5812635959306511,1.5,1.5,1.3355485263156173
0.6647058823529411,0.9040370311637699,0.8204335881980747,0.9075221035380905,0.06563488206140904,17.53324887996337,1.1507927223897279,0.02692453090029963,64.35294318481985,1.7326728073049085,1.2686677490988088,39.49955225931188,0.22688052588452262,0.7739573062438527,2.5195857872609366,1.6462050857980397,1.5,1.5,1.3355485263156173
0.6423529411764706,0.8946208235138282,0.8225839592182014,0.9194777693496049,0.05911021412641122,21.05904664970455,1.2448047567621188,0.0243115569831695,73.46321907866843,1.7860052367981123,1.307717899244789,45.20964657304839,0.22986944233740123,0.7682558708664349,2.5382883491377513,1.7161354028999343,1.5,1.5,1.3355485263156173
0.62,0.8846345605699127,0.8248956462648205,0.9324705172420504,0.05283376100124786,25.630257290986464,1.3541428881124693,0.021791169712862712,84.75834629613794,1.8469835087207307,1.3523663560439323,52.29761434421225,0.2331176293105126,0.7652600506994804,2.548153399903226,1.7849176784209375,1.5,1.5,1.3355485263156173
1.0,1.0,0.8,0.8,0.18,3.0,0.54,0.072,18.968638651492036,1.3657419829074264,1.0,11.30678245091849,0.2,0.725019847318575,2.689581543473443,1.1680704229593473,3.0,3.0,2.0092060356871198
0.9776470588235294,0.9954376354983197,0.8009150837327979,0.8045858978718008,0.1719543117869922,3.3633327926447723,0.5783395756698543,0.06886040101154724,20.171720783538007,1.389032782247389,1.0170535867180275,12.089391056774524,0.2011464744679502,0.7203282202222745,2.707343104123211,1.202667322657764,3.0,3.0,2.0092060356871198
0.9552941176470588,0.9906840588655226,0.8018741129470076,0.8094145714480055,0.16391709664947227,3.7908961277090243,0.6213926869537902,0.06572043823632225,21.531656327322516,1.4150698897855165,1.0361180277793611,12.978326259237075,0.2023536428620014,0.7105266286739962,2.744712297755825,1.2477972839017824,3.0,3.0,2.0092060356871198
0.9329411764705883,0.9857270501126671,0.802880330406416,0.814505729871822,0.1558975357648734,4.297386264085984,0.6699519288008203,0.0625835325122238,23.07748856588752,1.4442707559636947,1.0574989815346338,13.9933828936156,0.2036264324679555,0.7004644681547383,2.7841615942978777,1.2960581520314616,3.0,3.0,2.0092060356871198
0.9105882352941177,0.9805533312882148,0.8039373058913298,0.8198812652394406,0.14790562803232304,4.90163273588715,0.7249790681851827,0.05945342606323547,24.845112728654954,1.4771270726458376,1.0815564661059125,15.159005607256134,0.20497031630986015,0.6901879221337595,2.8256368005477626,1.3476546508908973,3.0,3.0,2.0092060356871198
0.888235294117647,0.9751484502437452,0.805048978477096,0.8255655621212015,0.13995224002819168,5.627984366921529,0.7876490189943123,0.05633420393513853,26.87922911757431,1.5142199747287448,1.1087159900475745,16.50561613547768,0.20639139053030037,0.6797508560663701,2.8690408536888157,1.4027911515831,3.0,3.0,2.0092060356871198
0.8658823529411764,0.9694966488610461,0.806219705544279,0.8315858610665823,0.13204915533846104,6.508238334160321,0.8594073747672631,0.05323031556717241,29.235954061155972,1.5562390605826881,1.1394824791647151,18.071389787504998,0.20789646526664557,0.6692135496631959,2.9142318929522517,1.4616706597571825,3.0,3.0,2.0092060356871198
0.8435294117647059,0.963580713287588,0.8074543198047232,0.8379726873629654,0.12420912211602214,7.584357339673227,0.9420463669750206,0.050146596105867226,31.9863476004356,1.6040064540209193,1.1744578947527624,19.904658031461942,0.20949317184074134,0.6586409360006371,2.9610236326490806,1.524494826747454,3.0,3.0,2.0092060356871198
0.8211764705882353,0.9573818032806474,0.8087581959154958,0.844760359079455,0.1164458973757381,8.912345973967739,1.0378061246617198,0.047088286941681455,35.22123425424218,1.6585075850039355,1.2143637713129842,22.067194018596034,0.21119008976986375,0.6481004615030361,3.0091882745129013,1.5914653054936714,3.0,3.0,2.0092060356871198
0.7988235294117647,0.950879257221584,0.8101373286150877,0.8519875919706816,0.10877428612923469,10.567856638243137,1.1495110617409912,0.04406105479337569,39.057871159307965,1.7209310012628762,1.26007036673158,24.638758918023342,0.2129968979926704,0.6376597339329866,3.0584619338228762,1.6627867007729897,3.0,3.0,2.0092060356871198
0.7764705882352941,0.9440503687099755,0.8115984247753727,0.8596982233950128,0.10121017296113778,12.654415783577642,1.280755610178045,0.04107100847325122,43.649291459847205,1.7927204193987967,1.3126347742363516,27.723472860458926,0.2149245558487532,0.6273841560665421,3.1085522679318984,1.7386712608637316,3.0,3.0,2.0092060356871198
0.7541176470588236,0.9368701298562245,0.8131490123482478,0.8679420833632903,0.09377054304383178,15.31568549930035,1.4361601463579339,0.03812471223172533,49.197578066098586,1.8756435062678507,1.3733512843142839,31.458864415647106,0.21698552084082257,0.6173347441440313,3.1591477379477197,1.8193453441367542,3.0,3.0,2.0092060356871198
0.7317647058823529,0.929310935428064,0.8147975699374255,0.8767760486559961,0.08647348886308745,18.754049760493245,1.6217281131018004,0.03522919429482734,55.97300145770612,1.9718837436181829,1.4438186482489075,36.028912887957745,0.21919401216399903,0.6075663024578635,3.2099277516878644,1.9050575938685343,3.0,3.0,2.0092060356871198
0.7094117647058824,0.9213422408299615,0.8165536816975675,0.8862653262939528,0.07933819806693852,23.259302456224255,1.8453511451707496,0.03239194886540474,64.3420525767668,2.0841644769618135,1.5260309070421858,41.68314140171435,0.2215663315734882,0.598126075011697,3.2605728604417195,1.996088691481491,3.0,3.0,2.0092060356871198
0.6870588235294117,0.9129301654532064,0.8184282235289024,0.8964850264561142,0.0723849168423222,29.253802023557526,2.1175340267969687,0.029620929450774547,74.80921136598735,2.215918372139993,1.6225014679732472,48.76504346949922,0.22412125661402854,0.5890529329119936,3.310774221874894,2.092762549793885,3.0,3.0,2.0092060356871198
0.6647058823529411,0.9040370311637699,0.8204335881980747,0.9075221035380905,0.06563488206140904,37.36506520538833,2.452451647972522,0.02692453090029963,88.08033835544842,2.3715217917601175,1.7364347156639068,57.755184818764306,0.22688052588452262,0.5803770940927802,3.3602416807321234,2.1954588616509363,3.0,3.0,2.0092060356871198
0.6423529411764706,0.8946208235138282,0.8225839592182014,0.9194777693496049,0.05911021412641122,48.545187856347354,2.86951644899555,0.0243115569831695,105.1608239488229,2.5566233638288636,1.8719665909268297,69.33786227775377,0.22986944233740123,0.5721203202804155,3.4087100239242574,2.30462703430186,3.0,3.0,2.0092060356871198
0.62,0.8846345605699127,0.8248956462648205,0.9324705172420504,0.05283376100124786,64.27227894644832,3.3957462248621857,0.021791169712862712,127.51088979361785,2.7786114397308603,2.034506864770812,84.50643638367754,0.2331176293105126,0.5679335425275669,3.4335003199874317,2.4050810364251465,3.0,3.0,2.0092060356871198
1.0,1.0,0.8,0.8,0.18,3.0,0.54,0.072,18.968638651492036,1.3657419829074264,1.0,11.30678245091849,0.2,0.6367946966045163,3.0622114323465044,1.3299015274891397,4.5,4.5,3.257880907149688
0.9776470588235294,0.9954376354983197,0.8009150837327979,0.8045858978718008,0.1719543117869922,3.4806825646419854,0.5985183749519956,0.06886040101154724,20.344314341008143,1.400917643826792,1.025755714739385,12.243966483948444,0.2011464744679502,0.6288386371600225,3.1020230647579794,1.3779937121502448,4.5,4.5,3.257880907149688
0.9552941176470588,0.9906840588655226,0.8018741129470076,0.8094145714480055,0.16391709664947227,4.066568326564336,0.6665800734171289,0.06572043823632225,21.93410595374244,1.441519055601878,1.0554841790344143,13.333441213116735,0.2023536428620014,0.6123224972258434,3.1857589270348967,1.4483052885252312,4.5,4.5,3.257880907149688
0.9329411764705883,0.9857270501126671,0.802880330406416,0.814505729871822,0.1558975357648734,4.7866242017992455,0.7462229176930064,0.0625835325122238,23.78487785393301,1.4885416764708885,1.0899142701186084,14.608032005961167,0.2036264324679555,0.5958591242890154,3.273824300927174,1.5240015817420254,4.5,4.5,3.257880907149688
0.9105882352941177,0.9805533312882148,0.8039373058913298,0.8198812652394406,0.14790562803232304,5.679454462153849,0.8400232791058445,0.05945342606323547,25.956083766086927,1.5431781070781956,1.1299192134322755,16.10931102601692,0.20497031630986015,0.5796351404363662,3.3654761057321494,1.6051247370054387,4.5,4.5,3.257880907149688
0.888235294117647,0.9751484502437452,0.805048978477096,0.8255655621212015,0.13995224002819168,6.797079831271839,0.951266548036937,0.05633420393513853,28.523753495325344,1.6068629464012785,1.1765494262543994,17.890417078874925,0.20639139053030037,0.5638296791846038,3.4598061237188062,1.6916403997195146,4.5,4.5,3.257880907149688
0.8658823529411764,0.9694966488610461,0.806219705544279,0.8315858610665823,0.13204915533846104,8.210433856307851,1.0841808556877552,0.05323031556717241,31.585987066370848,1.6813320590435463,1.2310759133758806,20.019948384794894,0.20789646526664557,0.548602880061809,3.555793089870278,1.7834539674759766,4.5,4.5,3.257880907149688
0.8435294117647059,0.963580713287588,0.8074543198047232,0.8379726873629654,0.12420912211602214,10.017469904587912,1.2442611426725367,0.050146596105867226,35.270628446149885,1.7687019590891897,1.2950483921742904,22.587399887572538,0.20949317184074134,0.5340870453134645,3.6523658614851016,1.8804351305503162,4.5,4.5,3.257880907149688
0.8211764705882353,0.9573818032806474,0.8087581959154958,0.844760359079455,0.1164458973757381,12.355299347944335,1.43872391991725,0.047088286941681455,39.746129145813796,1.8715771340392084,1.3703738754921682,25.710853825679543,0.21119008976986375,0.5203814919630947,3.748468194737029,1.9824472703144917,4.5,4.5,3.257880907149688
0.7988235294117647,0.950879257221584,0.8101373286150877,0.8519875919706816,0.10877428612923469,15.418659245958334,1.6771536525490418,0.04406105479337569,45.237141679164154,1.9931961782213508,1.4594236709178288,29.54800465308366,0.2129968979926704,0.5075512714518506,3.843116192855277,2.0893778092629867,4.5,4.5,3.257880907149688
0.7764705882352941,0.9440503687099755,0.8115984247753727,0.8596982233950128,0.10121017296113778,19.488497308003495,1.9724341832957017,0.04107100847325122,52.04722819345612,2.137632150142676,1.5651800829846572,34.312193812203034,0.2149245558487532,0.49562919305645714,3.9354420134505332,2.2011661178000317,4.5,4.5,3.257880907149688
0.7541176470588236,0.9368701298562245,0.8131490123482478,0.8679420833632903,0.09377054304383178,24.97704148809533,2.3421107439670155,0.03812471223172533,60.592444394124996,2.3100695059428342,1.691439184599934,40.296095536648906,0.21698552084082257,0.4846201552174172,4.024720881216872,2.3178267697758006,4.5,4.5,3.257880907149688
0.7317647058823529,0.929310935428064,0.8147975699374255,0.8767760486559961,0.08647348886308745,32.50028779790584,2.810413274939348,0.03522919429482734,71.45183846606503,2.517190700043623,1.8430938870934925,47.9072934313067,0.21919401216399903,0.4745066892809593,4.110381731380237,2.439467345315459,4.5,4.5,3.257880907149688
0.7094117647058824,0.9213422408299615,0.8165536816975675,0.8862653262939528,0.07933819806693852,42.99711491114853,3.411313619127618,0.03239194886540474,85.44476210573438,2.7677223649456204,2.026533854552543,57.72268773041641,0.2215663315734882,0.46525476930658805,4.192004151981642,2.5663012116467256,4.5,4.5,3.257880907149688
0.6870588235294117,0.9129301654532064,0.8184282235289024,0.8964850264561142,0.0723849168423222,57.92961429846297,4.193230313702042,0.029620929450774547,103.75156156936168,3.0732176856537543,2.2502183605071653,70.57333393099722,0.22412125661402854,0.45681921452872487,4.269305448383598,2.698656555006185,4.5,4.5,3.257880907149688
0.6647058823529411,0.9040370311637699,0.8204335881980747,0.9075221035380905,0.06563488206140904,79.62860205551583,5.226413904628655,0.02692453090029963,128.10602649718817,3.4491946689381456,2.5255097317836066,87.67954876651925,0.22688052588452262,0.4491482993754694,4.342121776973151,2.8369833599427867,4.5,4.5,3.257880907149688
0.6423529411764706,0.8946208235138282,0.8225839592182014,0.9194777693496049,0.05911021412641122,111.90607548424413,6.614792083920007,0.0243115569831695,161.1094200176605,3.916820845284742,2.867906891861458,110.87104247092913,0.22986944233740123,0.442187423842193,4.410386742695657,2.9818601311358672,4.5,4.5,3.257880907149688
0.62,0.8846345605699127,0.8248956462648205,0.9324705172420504,0.05283376100124786,161.17379525576627,8.515417778207212,0.021791169712862712,206.75594535043763,4.505453894274755,3.298905613696834,142.95462743246338,0.2331176293105126,0.4387439042692664,4.444506193761817,3.113265346347713,4.5,4.5,3.257880907149688
